actual_price,model,predicted_price
305000.0,XGBoost,340831.15625
530000.0,XGBoost,494023.90625
407000.0,XGBoost,445981.09375
1482500.0,XGBoost,1269201.875
299500.0,XGBoost,339784.5
589000.0,XGBoost,591617.75
370500.0,XGBoost,385223.8125
460000.0,XGBoost,497403.53125
415000.0,XGBoost,438598.875
157000.0,XGBoost,157814.765625
280400.0,XGBoost,273883.0
400000.0,XGBoost,371316.09375
304500.0,XGBoost,326863.21875
776000.0,XGBoost,626424.8125
820000.0,XGBoost,835180.125
568000.0,XGBoost,493972.53125
576000.0,XGBoost,568648.9375
384000.0,XGBoost,450729.40625
425000.0,XGBoost,353428.8125
475000.0,XGBoost,511222.84375
249900.0,XGBoost,244718.234375
276500.0,XGBoost,277443.03125
1325000.0,XGBoost,1450826.5
254922.0,XGBoost,253417.09375
700000.0,XGBoost,640910.75
702000.0,XGBoost,632484.75
357500.0,XGBoost,355113.375
650000.0,XGBoost,600797.375
420000.0,XGBoost,356645.03125
661000.0,XGBoost,591850.8125
740000.0,XGBoost,788107.5
250000.0,XGBoost,290666.0625
159075.0,XGBoost,240543.8125
725000.0,XGBoost,743401.4375
1795000.0,XGBoost,1568340.5
550000.0,XGBoost,492169.21875
195000.0,XGBoost,224156.953125
262000.0,XGBoost,261174.296875
1275000.0,XGBoost,1104343.375
319900.0,XGBoost,337816.78125
300000.0,XGBoost,287695.625
284000.0,XGBoost,310022.65625
554990.0,XGBoost,522933.53125
183000.0,XGBoost,211530.8125
652500.0,XGBoost,648514.4375
580000.0,XGBoost,501070.09375
561000.0,XGBoost,483759.90625
791000.0,XGBoost,726052.4375
500000.0,XGBoost,501984.0625
1205000.0,XGBoost,1187779.875
399500.0,XGBoost,379623.09375
347500.0,XGBoost,371824.625
330000.0,XGBoost,485679.25
621138.0,XGBoost,617627.625
273500.0,XGBoost,283680.8125
260000.0,XGBoost,319695.78125
690000.0,XGBoost,618746.5625
450000.0,XGBoost,397414.25
840000.0,XGBoost,824203.1875
540000.0,XGBoost,545394.5625
587500.0,XGBoost,594115.75
255000.0,XGBoost,249965.0
275900.0,XGBoost,238002.6875
440000.0,XGBoost,416094.3125
368500.0,XGBoost,375971.21875
299000.0,XGBoost,294390.90625
310000.0,XGBoost,303803.375
375000.0,XGBoost,388230.78125
415250.0,XGBoost,379451.5625
785000.0,XGBoost,724452.625
662500.0,XGBoost,631609.5625
390000.0,XGBoost,493394.84375
499900.0,XGBoost,492315.21875
408000.0,XGBoost,335522.40625
392500.0,XGBoost,379535.875
540000.0,XGBoost,525335.8125
517000.0,XGBoost,502118.15625
160000.0,XGBoost,220615.015625
149900.0,XGBoost,185845.921875
380000.0,XGBoost,517972.125
399950.0,XGBoost,451997.90625
290000.0,XGBoost,269668.46875
624000.0,XGBoost,557488.5625
397000.0,XGBoost,407313.09375
626000.0,XGBoost,537298.5625
270000.0,XGBoost,269177.6875
600000.0,XGBoost,440378.96875
201000.0,XGBoost,204302.671875
149000.0,XGBoost,236562.359375
580000.0,XGBoost,600400.5
465000.0,XGBoost,540743.6875
400000.0,XGBoost,275641.78125
372000.0,XGBoost,323826.625
280005.0,XGBoost,238201.390625
300000.0,XGBoost,312118.21875
515000.0,XGBoost,459815.21875
252500.0,XGBoost,270195.40625
215000.0,XGBoost,241495.15625
679000.0,XGBoost,614383.625
208000.0,XGBoost,189507.78125
272000.0,XGBoost,316268.4375
1410000.0,XGBoost,1045184.5625
760000.0,XGBoost,804097.625
699950.0,XGBoost,607696.3125
495200.0,XGBoost,450450.5
317500.0,XGBoost,353959.40625
695000.0,XGBoost,774618.6875
228000.0,XGBoost,248090.5
290000.0,XGBoost,307449.3125
435000.0,XGBoost,345987.5625
619000.0,XGBoost,665201.0
627000.0,XGBoost,564423.8125
802500.0,XGBoost,794625.0625
449900.0,XGBoost,448509.125
315000.0,XGBoost,274945.53125
1780000.0,XGBoost,1437607.25
317950.0,XGBoost,304317.78125
224000.0,XGBoost,247381.0
632500.0,XGBoost,587200.1875
400000.0,XGBoost,302987.4375
304000.0,XGBoost,303129.9375
521000.0,XGBoost,565304.625
780000.0,XGBoost,870238.25
752000.0,XGBoost,795639.625
388500.0,XGBoost,345788.96875
474905.0,XGBoost,469864.5625
200000.0,XGBoost,242376.28125
484000.0,XGBoost,457489.0625
475000.0,XGBoost,384337.65625
515000.0,XGBoost,474984.4375
372000.0,XGBoost,364558.8125
352500.0,XGBoost,324141.4375
490000.0,XGBoost,524317.8125
654000.0,XGBoost,554584.25
576250.0,XGBoost,606610.0
950000.0,XGBoost,731347.1875
240500.0,XGBoost,263880.25
332000.0,XGBoost,333127.9375
135000.0,XGBoost,191359.84375
930000.0,XGBoost,1039152.625
1230000.0,XGBoost,1084662.125
1338750.0,XGBoost,1069595.875
700000.0,XGBoost,717502.6875
1000000.0,XGBoost,1037823.625
542300.0,XGBoost,615042.5625
459000.0,XGBoost,406012.6875
350000.0,XGBoost,345213.0
385000.0,XGBoost,394514.53125
622500.0,XGBoost,634998.375
290000.0,XGBoost,335383.53125
622000.0,XGBoost,558319.125
420000.0,XGBoost,533050.6875
400000.0,XGBoost,419882.8125
490000.0,XGBoost,545773.875
477500.0,XGBoost,524816.0625
2250000.0,XGBoost,2559710.0
620000.0,XGBoost,571150.125
405000.0,XGBoost,378733.1875
215000.0,XGBoost,233274.703125
256000.0,XGBoost,242693.1875
1057000.0,XGBoost,912267.1875
730000.0,XGBoost,737088.125
207000.0,XGBoost,207178.671875
625000.0,XGBoost,601883.0
289659.0,XGBoost,308245.78125
375000.0,XGBoost,432725.75
930000.0,XGBoost,814357.8125
550000.0,XGBoost,500192.53125
333000.0,XGBoost,350286.03125
505000.0,XGBoost,416154.65625
270000.0,XGBoost,268397.1875
308950.0,XGBoost,291204.03125
5110800.0,XGBoost,4615521.5
325000.0,XGBoost,387614.03125
375000.0,XGBoost,358208.59375
200000.0,XGBoost,220431.609375
387000.0,XGBoost,321181.59375
280000.0,XGBoost,231083.0625
221700.0,XGBoost,274476.8125
390000.0,XGBoost,417501.40625
210000.0,XGBoost,229547.109375
522500.0,XGBoost,503965.125
399500.0,XGBoost,461213.09375
415000.0,XGBoost,423886.09375
625000.0,XGBoost,552006.125
677000.0,XGBoost,717603.1875
794154.0,XGBoost,716169.625
700000.0,XGBoost,559508.375
277000.0,XGBoost,255420.484375
770000.0,XGBoost,696961.8125
403000.0,XGBoost,544489.75
461000.0,XGBoost,648738.375
263000.0,XGBoost,434494.40625
507000.0,XGBoost,551456.3125
235500.0,XGBoost,289511.875
541125.0,XGBoost,620453.125
734000.0,XGBoost,726384.9375
495000.0,XGBoost,562206.75
618080.0,XGBoost,565946.0
237000.0,XGBoost,216290.5625
345000.0,XGBoost,333923.75
374500.0,XGBoost,382422.15625
399950.0,XGBoost,397021.78125
246000.0,XGBoost,255097.4375
329950.0,XGBoost,302470.34375
271000.0,XGBoost,218106.3125
335500.0,XGBoost,337163.40625
619000.0,XGBoost,599370.1875
360000.0,XGBoost,298060.5625
653450.0,XGBoost,614272.875
305000.0,XGBoost,380022.3125
300000.0,XGBoost,362477.03125
500000.0,XGBoost,474931.40625
435000.0,XGBoost,404678.28125
402000.0,XGBoost,396996.09375
440000.0,XGBoost,441662.59375
375000.0,XGBoost,396843.53125
245000.0,XGBoost,276264.15625
330000.0,XGBoost,297853.6875
552500.0,XGBoost,641430.5
565000.0,XGBoost,577381.375
399950.0,XGBoost,435572.25
1430000.0,XGBoost,1943480.5
352000.0,XGBoost,333028.84375
100000.0,XGBoost,198742.671875
354800.0,XGBoost,326005.5625
333000.0,XGBoost,361182.0
594950.0,XGBoost,647507.125
440000.0,XGBoost,541851.0
265000.0,XGBoost,344792.5
332000.0,XGBoost,315729.625
489950.0,XGBoost,509127.78125
210000.0,XGBoost,194417.265625
375000.0,XGBoost,426060.875
447500.0,XGBoost,455906.34375
335000.0,XGBoost,329026.21875
294000.0,XGBoost,272982.3125
930000.0,XGBoost,845326.4375
335000.0,XGBoost,353011.4375
258000.0,XGBoost,249143.453125
187000.0,XGBoost,219733.546875
525000.0,XGBoost,544880.9375
320000.0,XGBoost,313676.1875
449000.0,XGBoost,555094.875
760005.0,XGBoost,759407.3125
675000.0,XGBoost,802312.0625
830000.0,XGBoost,844040.6875
455800.0,XGBoost,482420.1875
225500.0,XGBoost,238584.03125
314500.0,XGBoost,319518.0625
220000.0,XGBoost,231525.34375
525000.0,XGBoost,565583.9375
471835.0,XGBoost,441463.40625
720000.0,XGBoost,528733.5
775000.0,XGBoost,680034.125
642000.0,XGBoost,546881.5625
285000.0,XGBoost,352469.5
666000.0,XGBoost,536599.0625
1164000.0,XGBoost,939774.3125
740000.0,XGBoost,807225.5625
1225000.0,XGBoost,1169039.5
330000.0,XGBoost,315387.46875
739900.0,XGBoost,756451.0625
325000.0,XGBoost,334987.84375
490000.0,XGBoost,716115.0
399888.0,XGBoost,381970.90625
280000.0,XGBoost,259318.078125
550000.0,XGBoost,561035.375
276000.0,XGBoost,289971.65625
217500.0,XGBoost,217745.34375
405000.0,XGBoost,383287.125
525000.0,XGBoost,429629.8125
410000.0,XGBoost,445987.03125
675000.0,XGBoost,592854.6875
1305000.0,XGBoost,1407033.125
650000.0,XGBoost,675185.5625
825000.0,XGBoost,992787.0625
995000.0,XGBoost,952155.1875
835000.0,XGBoost,834459.5625
300000.0,XGBoost,291229.59375
624950.0,XGBoost,597188.375
302860.0,XGBoost,357305.84375
299000.0,XGBoost,413447.25
355000.0,XGBoost,387631.8125
199000.0,XGBoost,258679.859375
440000.0,XGBoost,362128.75
230000.0,XGBoost,259691.296875
689000.0,XGBoost,669457.3125
428750.0,XGBoost,563987.0
550000.0,XGBoost,497984.03125
936000.0,XGBoost,1006503.4375
450000.0,XGBoost,476717.9375
400000.0,XGBoost,376650.90625
295000.0,XGBoost,322490.59375
459000.0,XGBoost,406780.46875
695000.0,XGBoost,704714.875
589000.0,XGBoost,601094.3125
300000.0,XGBoost,316692.84375
286950.0,XGBoost,279575.875
78000.0,XGBoost,123172.0390625
246950.0,XGBoost,249197.609375
275000.0,XGBoost,217972.0
260000.0,XGBoost,294450.4375
310000.0,XGBoost,283209.375
480500.0,XGBoost,490437.9375
249000.0,XGBoost,321880.09375
529000.0,XGBoost,514471.34375
270000.0,XGBoost,308090.625
365000.0,XGBoost,356109.75
699000.0,XGBoost,769053.3125
369500.0,XGBoost,347715.21875
615000.0,XGBoost,616093.4375
472500.0,XGBoost,734398.75
380000.0,XGBoost,461621.0
905000.0,XGBoost,1030477.125
329000.0,XGBoost,264343.96875
510000.0,XGBoost,606314.4375
245000.0,XGBoost,271861.8125
1100000.0,XGBoost,942329.4375
583500.0,XGBoost,558658.375
245000.0,XGBoost,238832.140625
932990.0,XGBoost,913042.625
605000.0,XGBoost,470210.125
599380.0,XGBoost,565433.5
810000.0,XGBoost,772726.25
370000.0,XGBoost,348307.0
246000.0,XGBoost,330759.09375
280000.0,XGBoost,364708.6875
215000.0,XGBoost,220360.78125
535000.0,XGBoost,593901.0
898000.0,XGBoost,857501.625
490000.0,XGBoost,556542.5625
525000.0,XGBoost,706423.9375
271000.0,XGBoost,303394.84375
325000.0,XGBoost,400386.84375
897500.0,XGBoost,1067537.375
605000.0,XGBoost,482119.84375
360000.0,XGBoost,458390.03125
225000.0,XGBoost,158313.40625
960000.0,XGBoost,1044814.75
209000.0,XGBoost,185848.5625
679000.0,XGBoost,616213.875
787888.0,XGBoost,864807.625
565000.0,XGBoost,564158.5625
175000.0,XGBoost,310262.5
615000.0,XGBoost,570580.0625
850000.0,XGBoost,745975.8125
320000.0,XGBoost,293797.71875
312000.0,XGBoost,302434.3125
470000.0,XGBoost,435861.46875
530000.0,XGBoost,415998.3125
545000.0,XGBoost,448477.40625
403950.0,XGBoost,397021.78125
560000.0,XGBoost,551377.4375
1050000.0,XGBoost,976566.0
1325000.0,XGBoost,977040.125
352500.0,XGBoost,391254.4375
653000.0,XGBoost,633709.1875
244900.0,XGBoost,245410.6875
369000.0,XGBoost,408987.5625
341000.0,XGBoost,367339.625
2230000.0,XGBoost,1921783.625
932800.0,XGBoost,977219.0625
283200.0,XGBoost,329219.875
613000.0,XGBoost,655192.25
290000.0,XGBoost,289939.59375
605000.0,XGBoost,642568.6875
216000.0,XGBoost,230652.84375
780000.0,XGBoost,808149.875
830000.0,XGBoost,576259.6875
160000.0,XGBoost,228690.765625
287000.0,XGBoost,262837.1875
602000.0,XGBoost,699822.4375
252000.0,XGBoost,245350.546875
300000.0,XGBoost,305863.03125
850000.0,XGBoost,859092.0625
431650.0,XGBoost,461597.65625
710000.0,XGBoost,792239.25
675000.0,XGBoost,689823.4375
260000.0,XGBoost,403864.0
378950.0,XGBoost,352804.46875
577450.0,XGBoost,542422.875
180000.0,XGBoost,251428.65625
550000.0,XGBoost,416459.96875
212500.0,XGBoost,213617.46875
390000.0,XGBoost,319859.84375
233500.0,XGBoost,204226.890625
390000.0,XGBoost,356216.40625
273500.0,XGBoost,256008.203125
125000.0,XGBoost,178299.140625
399900.0,XGBoost,403951.03125
563950.0,XGBoost,572937.3125
960000.0,XGBoost,1013591.9375
1400000.0,XGBoost,1161642.375
471000.0,XGBoost,433872.0625
1015000.0,XGBoost,703180.125
330000.0,XGBoost,355398.625
470000.0,XGBoost,415755.59375
192500.0,XGBoost,243674.203125
247200.0,XGBoost,218271.125
533000.0,XGBoost,609708.9375
475000.0,XGBoost,459188.96875
907000.0,XGBoost,849280.1875
860000.0,XGBoost,893899.125
452000.0,XGBoost,483630.78125
350000.0,XGBoost,316301.34375
696000.0,XGBoost,839341.75
249000.0,XGBoost,301846.5
259500.0,XGBoost,279558.78125
358000.0,XGBoost,412792.875
506000.0,XGBoost,496618.15625
525000.0,XGBoost,550170.375
1225000.0,XGBoost,1278623.375
860000.0,XGBoost,695220.5
205000.0,XGBoost,293090.8125
240000.0,XGBoost,242204.390625
375000.0,XGBoost,414622.0
290000.0,XGBoost,351304.6875
220000.0,XGBoost,191241.265625
304000.0,XGBoost,295210.125
1564350.0,XGBoost,1540838.0
282000.0,XGBoost,273891.375
1454000.0,XGBoost,1318683.0
731500.0,XGBoost,723833.25
249900.0,XGBoost,240670.453125
325000.0,XGBoost,319775.96875
530000.0,XGBoost,522708.65625
600000.0,XGBoost,486465.40625
750000.0,XGBoost,750582.1875
880000.0,XGBoost,724874.1875
465000.0,XGBoost,276935.75
517000.0,XGBoost,593466.1875
115000.0,XGBoost,151642.953125
275000.0,XGBoost,329667.90625
830000.0,XGBoost,790584.875
390000.0,XGBoost,417795.8125
430000.0,XGBoost,409370.40625
1289000.0,XGBoost,942938.0
850000.0,XGBoost,907307.6875
325000.0,XGBoost,419924.0625
428400.0,XGBoost,395836.15625
252000.0,XGBoost,252401.1875
851000.0,XGBoost,807936.375
351000.0,XGBoost,350328.78125
465000.0,XGBoost,435047.90625
715000.0,XGBoost,704478.25
425000.0,XGBoost,384557.625
488500.0,XGBoost,439583.375
268000.0,XGBoost,260478.078125
715000.0,XGBoost,731684.875
368000.0,XGBoost,402377.75
549995.0,XGBoost,528374.625
655000.0,XGBoost,632509.5
695000.0,XGBoost,912709.125
650000.0,XGBoost,610841.5
669000.0,XGBoost,517801.21875
342000.0,XGBoost,332274.09375
562100.0,XGBoost,583896.0
850000.0,XGBoost,795867.3125
495000.0,XGBoost,535405.5
517534.0,XGBoost,354722.09375
580000.0,XGBoost,641667.875
217000.0,XGBoost,229254.8125
915000.0,XGBoost,751916.1875
529950.0,XGBoost,528442.125
409950.0,XGBoost,388293.6875
402000.0,XGBoost,446180.59375
667500.0,XGBoost,883158.0625
262500.0,XGBoost,230929.296875
560000.0,XGBoost,478815.25
365000.0,XGBoost,567895.0625
552500.0,XGBoost,549662.6875
878000.0,XGBoost,919726.4375
620000.0,XGBoost,699873.8125
489500.0,XGBoost,533568.375
430000.0,XGBoost,426462.09375
550000.0,XGBoost,612857.5
470000.0,XGBoost,339127.3125
205000.0,XGBoost,219838.75
335000.0,XGBoost,299083.34375
298000.0,XGBoost,284751.1875
880000.0,XGBoost,1077576.75
309950.0,XGBoost,257104.078125
482000.0,XGBoost,519778.25
571900.0,XGBoost,480819.03125
256703.0,XGBoost,244066.765625
998000.0,XGBoost,1129978.125
383000.0,XGBoost,315746.1875
349950.0,XGBoost,319536.96875
264950.0,XGBoost,324857.53125
1920000.0,XGBoost,1634416.0
650000.0,XGBoost,643026.5625
362000.0,XGBoost,380918.90625
92000.0,XGBoost,135451.53125
1285000.0,XGBoost,1146956.5
505000.0,XGBoost,509939.25
623000.0,XGBoost,661866.875
310000.0,XGBoost,318807.65625
245000.0,XGBoost,254934.734375
795000.0,XGBoost,737690.125
379950.0,XGBoost,368437.0625
405000.0,XGBoost,490425.8125
299000.0,XGBoost,304624.71875
299500.0,XGBoost,293912.3125
530000.0,XGBoost,575394.8125
520000.0,XGBoost,546817.4375
368000.0,XGBoost,346752.25
1600000.0,XGBoost,1323006.125
555000.0,XGBoost,577334.0
320000.0,XGBoost,329016.1875
573500.0,XGBoost,599021.0625
491950.0,XGBoost,582013.0
640000.0,XGBoost,645819.875
570000.0,XGBoost,441457.0625
674250.0,XGBoost,615636.4375
158550.0,XGBoost,238759.515625
690000.0,XGBoost,694157.25
386000.0,XGBoost,367578.25
378500.0,XGBoost,394049.03125
557500.0,XGBoost,545389.375
265000.0,XGBoost,281646.65625
460000.0,XGBoost,463538.28125
599000.0,XGBoost,599797.875
1155000.0,XGBoost,1036769.0
435000.0,XGBoost,320333.90625
275250.0,XGBoost,280914.3125
495000.0,XGBoost,442698.25
465000.0,XGBoost,466346.3125
600000.0,XGBoost,578145.0
550000.0,XGBoost,637185.875
400000.0,XGBoost,524188.8125
500000.0,XGBoost,613764.0625
455000.0,XGBoost,409326.3125
675000.0,XGBoost,628237.5625
180000.0,XGBoost,199430.546875
413565.0,XGBoost,425102.59375
675000.0,XGBoost,656949.75
482500.0,XGBoost,451891.0625
589500.0,XGBoost,442689.0
235000.0,XGBoost,253491.296875
950000.0,XGBoost,836159.625
748000.0,XGBoost,768352.4375
571500.0,XGBoost,460036.6875
475000.0,XGBoost,499742.40625
250000.0,XGBoost,264436.75
502775.0,XGBoost,452680.78125
357000.0,XGBoost,708685.125
616000.0,XGBoost,636241.0
390000.0,XGBoost,431012.8125
340000.0,XGBoost,394978.34375
362000.0,XGBoost,366761.34375
385000.0,XGBoost,400461.71875
436000.0,XGBoost,473401.625
319000.0,XGBoost,364037.71875
267000.0,XGBoost,240242.296875
336500.0,XGBoost,346146.28125
531800.0,XGBoost,499667.59375
677790.0,XGBoost,743620.4375
425000.0,XGBoost,401024.65625
355000.0,XGBoost,374098.5
240415.0,XGBoost,226232.8125
485000.0,XGBoost,555272.8125
305000.0,XGBoost,297367.5
675000.0,XGBoost,647010.1875
1047000.0,XGBoost,1246612.25
215000.0,XGBoost,197864.03125
800000.0,XGBoost,763046.625
675000.0,XGBoost,652578.125
265000.0,XGBoost,337143.46875
325000.0,XGBoost,294939.4375
430760.0,XGBoost,400715.375
232000.0,XGBoost,218350.046875
265000.0,XGBoost,307788.4375
315000.0,XGBoost,293775.875
635000.0,XGBoost,618010.0625
555000.0,XGBoost,653994.25
450000.0,XGBoost,479438.96875
251000.0,XGBoost,177820.96875
895950.0,XGBoost,837557.0625
1563100.0,XGBoost,1663326.875
338995.0,XGBoost,329311.59375
1150000.0,XGBoost,1224011.25
255000.0,XGBoost,313692.9375
460000.0,XGBoost,422153.0
600000.0,XGBoost,565753.375
355000.0,XGBoost,311989.6875
270000.0,XGBoost,291970.4375
655000.0,XGBoost,538156.5
775000.0,XGBoost,676107.0
250000.0,XGBoost,250663.484375
667000.0,XGBoost,536999.4375
258000.0,XGBoost,244715.859375
454000.0,XGBoost,481740.21875
212500.0,XGBoost,190919.265625
347000.0,XGBoost,347731.78125
169575.0,XGBoost,204181.90625
179500.0,XGBoost,170757.921875
329950.0,XGBoost,328868.40625
240000.0,XGBoost,277450.1875
364000.0,XGBoost,394022.6875
562000.0,XGBoost,562465.25
466000.0,XGBoost,471336.1875
427000.0,XGBoost,466583.0
409900.0,XGBoost,466028.90625
585083.0,XGBoost,630006.3125
323000.0,XGBoost,355690.25
427874.0,XGBoost,450563.53125
340000.0,XGBoost,289960.3125
185850.0,XGBoost,281248.0625
267300.0,XGBoost,325408.875
485000.0,XGBoost,548495.0
258000.0,XGBoost,248597.09375
684000.0,XGBoost,674493.0625
699900.0,XGBoost,677692.4375
540000.0,XGBoost,567428.4375
294999.0,XGBoost,259915.28125
240000.0,XGBoost,273738.09375
282000.0,XGBoost,222556.1875
1680000.0,XGBoost,1263716.0
188000.0,XGBoost,259064.5
545000.0,XGBoost,446911.78125
625000.0,XGBoost,623845.75
389990.0,XGBoost,364544.59375
650000.0,XGBoost,768957.1875
428000.0,XGBoost,413329.8125
210000.0,XGBoost,204342.421875
499000.0,XGBoost,388348.53125
740000.0,XGBoost,752859.0625
195000.0,XGBoost,198694.703125
529000.0,XGBoost,512190.0625
629500.0,XGBoost,683375.125
530000.0,XGBoost,660743.625
765000.0,XGBoost,777063.4375
255000.0,XGBoost,303946.8125
739000.0,XGBoost,802914.5
590300.0,XGBoost,466124.0
194990.0,XGBoost,316984.71875
560000.0,XGBoost,481711.71875
697000.0,XGBoost,641039.75
287000.0,XGBoost,273334.53125
580000.0,XGBoost,584091.5
465000.0,XGBoost,496652.28125
348000.0,XGBoost,323871.6875
375000.0,XGBoost,320205.34375
293467.0,XGBoost,358398.25
611000.0,XGBoost,669746.625
780000.0,XGBoost,772756.4375
1139990.0,XGBoost,933618.625
480000.0,XGBoost,484200.6875
355000.0,XGBoost,399646.78125
525000.0,XGBoost,525872.6875
1065000.0,XGBoost,1015221.0625
360000.0,XGBoost,391426.84375
465000.0,XGBoost,403180.9375
366000.0,XGBoost,323173.5
269950.0,XGBoost,275356.96875
580000.0,XGBoost,567814.375
270000.0,XGBoost,306680.59375
211000.0,XGBoost,238343.1875
770000.0,XGBoost,1006277.875
540000.0,XGBoost,720950.0625
716500.0,XGBoost,735094.5
120000.0,XGBoost,155111.953125
790000.0,XGBoost,675562.3125
211000.0,XGBoost,226904.359375
891000.0,XGBoost,774575.1875
799000.0,XGBoost,930933.625
365000.0,XGBoost,345265.6875
350000.0,XGBoost,364936.5625
460000.0,XGBoost,443395.875
430000.0,XGBoost,423175.65625
700000.0,XGBoost,537239.125
210000.0,XGBoost,430582.25
199950.0,XGBoost,224282.25
390000.0,XGBoost,422248.84375
900000.0,XGBoost,828444.4375
415000.0,XGBoost,390504.375
608095.0,XGBoost,864647.6875
1465000.0,XGBoost,1569949.25
270000.0,XGBoost,238542.59375
592000.0,XGBoost,541906.3125
598200.0,XGBoost,681869.9375
1865000.0,XGBoost,1385401.375
680000.0,XGBoost,678419.25
445000.0,XGBoost,498131.28125
662000.0,XGBoost,643019.25
370000.0,XGBoost,372792.53125
341500.0,XGBoost,349419.84375
440000.0,XGBoost,417097.53125
495000.0,XGBoost,480973.125
370000.0,XGBoost,384618.15625
450000.0,XGBoost,439127.53125
824000.0,XGBoost,679173.375
1150000.0,XGBoost,611345.0625
1250000.0,XGBoost,1102740.625
580000.0,XGBoost,590460.5625
460000.0,XGBoost,337329.03125
390500.0,XGBoost,311101.3125
479950.0,XGBoost,477872.78125
410000.0,XGBoost,475931.1875
2193000.0,XGBoost,1652039.375
835000.0,XGBoost,750001.25
657500.0,XGBoost,607618.625
303697.0,XGBoost,451049.75
365000.0,XGBoost,388918.15625
489950.0,XGBoost,345147.5
320000.0,XGBoost,284517.71875
1010000.0,XGBoost,1043627.6875
789500.0,XGBoost,768621.375
1260000.0,XGBoost,1113915.0
408000.0,XGBoost,363927.65625
521900.0,XGBoost,535456.0625
425000.0,XGBoost,393224.28125
336500.0,XGBoost,347642.25
640000.0,XGBoost,611011.0
345000.0,XGBoost,341791.34375
560000.0,XGBoost,685440.9375
615000.0,XGBoost,552880.1875
927000.0,XGBoost,1345308.625
352499.0,XGBoost,347813.375
315000.0,XGBoost,350560.03125
342000.0,XGBoost,354501.28125
510000.0,XGBoost,316042.0
383000.0,XGBoost,596594.5625
465000.0,XGBoost,454310.84375
550000.0,XGBoost,533688.5
350000.0,XGBoost,378376.875
1028000.0,XGBoost,1089979.625
360000.0,XGBoost,338639.3125
729000.0,XGBoost,704368.8125
568000.0,XGBoost,506747.40625
344950.0,XGBoost,371671.46875
1565000.0,XGBoost,1197621.125
545000.0,XGBoost,593624.625
389950.0,XGBoost,410991.4375
455000.0,XGBoost,516397.25
745000.0,XGBoost,800996.375
962800.0,XGBoost,849765.5
570000.0,XGBoost,592837.1875
470000.0,XGBoost,435428.15625
178500.0,XGBoost,218209.921875
652500.0,XGBoost,467399.78125
1679000.0,XGBoost,1552178.25
569950.0,XGBoost,542343.1875
1110000.0,XGBoost,867871.1875
635000.0,XGBoost,674332.9375
3000000.0,XGBoost,2494857.25
490000.0,XGBoost,497371.34375
445000.0,XGBoost,370867.71875
505000.0,XGBoost,442492.28125
2187730.0,XGBoost,2305005.75
598500.0,XGBoost,625108.375
325900.0,XGBoost,303164.03125
599000.0,XGBoost,756723.875
357000.0,XGBoost,363949.875
710000.0,XGBoost,844416.75
252000.0,XGBoost,246634.515625
825000.0,XGBoost,800511.5
540000.0,XGBoost,370936.6875
380000.0,XGBoost,441035.90625
660000.0,XGBoost,630627.25
194900.0,XGBoost,160319.09375
384000.0,XGBoost,353430.84375
470000.0,XGBoost,436286.875
318000.0,XGBoost,323076.71875
420000.0,XGBoost,428266.0
230000.0,XGBoost,212222.453125
522000.0,XGBoost,465350.71875
437500.0,XGBoost,523781.0
338950.0,XGBoost,293658.1875
647500.0,XGBoost,495024.65625
765000.0,XGBoost,734926.25
509250.0,XGBoost,494336.84375
465250.0,XGBoost,435869.40625
426000.0,XGBoost,355678.40625
720000.0,XGBoost,600452.625
810000.0,XGBoost,801372.25
685000.0,XGBoost,633140.75
307000.0,XGBoost,281668.6875
151000.0,XGBoost,162547.5625
286300.0,XGBoost,298363.15625
525000.0,XGBoost,570426.125
270000.0,XGBoost,305969.5625
544500.0,XGBoost,571140.3125
625000.0,XGBoost,779379.6875
368500.0,XGBoost,378301.46875
245000.0,XGBoost,248649.96875
710000.0,XGBoost,657528.9375
635500.0,XGBoost,598754.8125
325000.0,XGBoost,351747.875
719000.0,XGBoost,610090.4375
226450.0,XGBoost,217342.21875
548500.0,XGBoost,489757.40625
840000.0,XGBoost,749116.9375
440000.0,XGBoost,407795.375
228000.0,XGBoost,273632.09375
567500.0,XGBoost,571523.875
462500.0,XGBoost,443108.0
1199000.0,XGBoost,1054132.75
415000.0,XGBoost,355735.03125
320000.0,XGBoost,322178.28125
550000.0,XGBoost,573101.25
1220000.0,XGBoost,1524326.75
375000.0,XGBoost,405679.4375
255000.0,XGBoost,275100.53125
638000.0,XGBoost,614516.0625
749000.0,XGBoost,825736.625
503000.0,XGBoost,532498.9375
1457000.0,XGBoost,1107563.5
316000.0,XGBoost,271049.1875
210000.0,XGBoost,208984.46875
575000.0,XGBoost,581445.0
218000.0,XGBoost,253013.328125
425000.0,XGBoost,468286.3125
290000.0,XGBoost,445347.375
440000.0,XGBoost,414558.28125
299500.0,XGBoost,297151.78125
540000.0,XGBoost,520739.8125
855000.0,XGBoost,759971.0625
339950.0,XGBoost,335814.0
170000.0,XGBoost,258033.578125
550000.0,XGBoost,606234.0625
649950.0,XGBoost,603739.375
630000.0,XGBoost,680808.25
721000.0,XGBoost,713433.3125
950000.0,XGBoost,828671.25
312620.0,XGBoost,272814.71875
270000.0,XGBoost,285805.40625
405000.0,XGBoost,416484.5625
500000.0,XGBoost,556901.4375
819000.0,XGBoost,602676.75
500000.0,XGBoost,562054.5
605000.0,XGBoost,570435.9375
